gen17_rank3
1.000000 0.000000
0.999751 0.000056
0.999005 0.000222
0.997763 0.000499
0.996024 0.000886
0.993792 0.001381
0.991069 0.001982
0.987856 0.002688
0.984157 0.003495
0.979975 0.004402
0.975314 0.005405
0.970179 0.006501
0.964574 0.007686
0.958505 0.008957
0.951977 0.010308
0.944996 0.011737
0.937570 0.013238
0.929705 0.014807
0.921408 0.016440
0.912688 0.018130
0.903552 0.019874
0.894010 0.021666
0.884071 0.023500
0.873743 0.025373
0.863038 0.027278
0.851965 0.029211
0.840535 0.031166
0.828760 0.033138
0.816649 0.035121
0.804216 0.037112
0.791472 0.039103
0.778430 0.041091
0.765102 0.043070
0.751502 0.045035
0.737642 0.046982
0.723537 0.048904
0.709199 0.050797
0.694644 0.052657
0.679886 0.054478
0.664938 0.056255
0.649817 0.057984
0.634537 0.059659
0.619112 0.061276
0.603559 0.062831
0.587893 0.064318
0.572130 0.065732
0.556286 0.067070
0.540375 0.068326
0.524416 0.069497
0.508423 0.070577
0.492414 0.071563
0.476404 0.072451
0.460409 0.073236
0.444448 0.073915
0.428535 0.074484
0.412688 0.074941
0.396923 0.075281
0.381257 0.075503
0.365707 0.075603
0.350288 0.075580
0.335017 0.075432
0.319911 0.075158
0.304986 0.074756
0.290258 0.074227
0.275742 0.073569
0.261456 0.072785
0.247413 0.071874
0.233630 0.070837
0.220121 0.069678
0.206902 0.068398
0.193986 0.067000
0.181388 0.065488
0.169122 0.063865
0.157200 0.062137
0.145636 0.060307
0.134442 0.058380
0.123630 0.056364
0.113211 0.054263
0.103197 0.052083
0.093598 0.049832
0.084424 0.047517
0.075685 0.045143
0.067388 0.042718
0.059543 0.040249
0.052158 0.037743
0.045239 0.035208
0.038792 0.032650
0.032825 0.030077
0.027342 0.027494
0.022349 0.024908
0.017849 0.022325
0.013846 0.019752
0.010344 0.017192
0.007345 0.014651
0.004852 0.012133
0.002865 0.009642
0.001386 0.007180
0.000416 0.004752
-0.000046 0.002358
0.000000 0.000000
0.000550 -0.002293
0.001598 -0.004494
0.003142 -0.006602
0.005180 -0.008616
0.007710 -0.010536
0.010726 -0.012362
0.014226 -0.014093
0.018205 -0.015729
0.022658 -0.017270
0.027580 -0.018715
0.032965 -0.020065
0.038807 -0.021319
0.045099 -0.022478
0.051835 -0.023542
0.059007 -0.024511
0.066607 -0.025386
0.074628 -0.026167
0.083062 -0.026856
0.091899 -0.027453
0.101132 -0.027960
0.110750 -0.028378
0.120745 -0.028710
0.131106 -0.028958
0.141824 -0.029123
0.152889 -0.029208
0.164291 -0.029216
0.176018 -0.029151
0.188059 -0.029014
0.200404 -0.028811
0.213041 -0.028544
0.225959 -0.028217
0.239145 -0.027835
0.252587 -0.027401
0.266273 -0.026919
0.280191 -0.026395
0.294327 -0.025832
0.308669 -0.025235
0.323203 -0.024609
0.337915 -0.023956
0.352792 -0.023283
0.367820 -0.022593
0.382984 -0.021890
0.398270 -0.021178
0.413664 -0.020461
0.429150 -0.019743
0.444714 -0.019026
0.460341 -0.018313
0.476014 -0.017609
0.491720 -0.016914
0.507443 -0.016232
0.523166 -0.015564
0.538874 -0.014912
0.554553 -0.014277
0.570185 -0.013660
0.585755 -0.013063
0.601247 -0.012485
0.616647 -0.011927
0.631937 -0.011389
0.647103 -0.010871
0.662130 -0.010372
0.677000 -0.009891
0.691701 -0.009429
0.706216 -0.008984
0.720530 -0.008555
0.734629 -0.008142
0.748498 -0.007742
0.762123 -0.007356
0.775490 -0.006981
0.788585 -0.006618
0.801394 -0.006264
0.813904 -0.005920
0.826101 -0.005584
0.837974 -0.005256
0.849510 -0.004934
0.860696 -0.004619
0.871521 -0.004310
0.881974 -0.004008
0.892043 -0.003711
0.901718 -0.003421
0.910989 -0.003137
0.919845 -0.002860
0.928279 -0.002591
0.936279 -0.002330
0.943839 -0.002078
0.950950 -0.001836
0.957604 -0.001604
0.963794 -0.001384
0.969514 -0.001177
0.974757 -0.000983
0.979518 -0.000804
0.983792 -0.000641
0.987574 -0.000495
0.990860 -0.000366
0.993646 -0.000256
0.995930 -0.000165
0.997709 -0.000093
0.998982 -0.000041
0.999745 -0.000010
1.000000 0.000000
