gen1_rank4
1.000000 0.000000
0.999747 0.000024
0.998989 0.000095
0.997725 0.000214
0.995959 0.000380
0.993693 0.000593
0.990928 0.000853
0.987669 0.001159
0.983919 0.001510
0.979684 0.001908
0.974968 0.002350
0.969776 0.002837
0.964116 0.003368
0.957992 0.003944
0.951413 0.004565
0.944385 0.005231
0.936916 0.005942
0.929014 0.006700
0.920687 0.007504
0.911944 0.008357
0.902793 0.009259
0.893244 0.010213
0.883306 0.011219
0.872990 0.012282
0.862305 0.013402
0.851261 0.014581
0.839871 0.015824
0.828143 0.017131
0.816091 0.018506
0.803725 0.019950
0.791058 0.021467
0.778102 0.023058
0.764870 0.024724
0.751374 0.026467
0.737627 0.028288
0.723643 0.030187
0.709435 0.032163
0.695017 0.034215
0.680402 0.036341
0.665605 0.038539
0.650639 0.040804
0.635518 0.043131
0.620256 0.045516
0.604867 0.047950
0.589364 0.050427
0.573763 0.052937
0.558075 0.055471
0.542316 0.058018
0.526498 0.060565
0.510636 0.063101
0.494743 0.065611
0.478832 0.068081
0.462919 0.070497
0.447015 0.072844
0.431137 0.075104
0.415297 0.077263
0.399511 0.079304
0.383794 0.081210
0.368161 0.082967
0.352627 0.084559
0.337209 0.085971
0.321923 0.087189
0.306787 0.088199
0.291817 0.088990
0.277033 0.089551
0.262452 0.089872
0.248093 0.089946
0.233974 0.089767
0.220116 0.089330
0.206536 0.088633
0.193256 0.087676
0.180292 0.086461
0.167665 0.084990
0.155393 0.083270
0.143494 0.081309
0.131985 0.079115
0.120883 0.076701
0.110203 0.074079
0.099961 0.071265
0.090169 0.068273
0.080841 0.065123
0.071989 0.061831
0.063621 0.058418
0.055747 0.054903
0.048376 0.051307
0.041513 0.047649
0.035163 0.043950
0.029332 0.040231
0.024021 0.036511
0.019234 0.032808
0.014970 0.029141
0.011231 0.025526
0.008015 0.021978
0.005322 0.018513
0.003150 0.015141
0.001496 0.011874
0.000357 0.008721
-0.000270 0.005688
-0.000387 0.002780
0.000000 0.000000
0.000891 -0.002662
0.002283 -0.005216
0.004171 -0.007662
0.006549 -0.009999
0.009411 -0.012228
0.012749 -0.014347
0.016555 -0.016354
0.020820 -0.018248
0.025537 -0.020029
0.030695 -0.021693
0.036286 -0.023239
0.042300 -0.024666
0.048728 -0.025971
0.055561 -0.027153
0.062789 -0.028211
0.070403 -0.029143
0.078396 -0.029948
0.086758 -0.030627
0.095482 -0.031179
0.104560 -0.031604
0.113986 -0.031905
0.123752 -0.032083
0.133853 -0.032141
0.144281 -0.032082
0.155031 -0.031912
0.166097 -0.031634
0.177474 -0.031255
0.189155 -0.030782
0.201135 -0.030222
0.213407 -0.029583
0.225964 -0.028874
0.238800 -0.028105
0.251907 -0.027284
0.265277 -0.026423
0.278900 -0.025531
0.292768 -0.024619
0.306868 -0.023697
0.321191 -0.022774
0.335723 -0.021862
0.350453 -0.020970
0.365366 -0.020105
0.380447 -0.019277
0.395682 -0.018493
0.411055 -0.017759
0.426548 -0.017080
0.442146 -0.016462
0.457831 -0.015908
0.473586 -0.015420
0.489391 -0.015000
0.505230 -0.014647
0.521084 -0.014361
0.536934 -0.014140
0.552763 -0.013980
0.568552 -0.013879
0.584284 -0.013830
0.599940 -0.013828
0.615503 -0.013867
0.630956 -0.013940
0.646282 -0.014040
0.661463 -0.014158
0.676484 -0.014287
0.691328 -0.014419
0.705980 -0.014545
0.720424 -0.014657
0.734644 -0.014749
0.748626 -0.014812
0.762356 -0.014840
0.775818 -0.014827
0.788999 -0.014768
0.801884 -0.014658
0.814462 -0.014493
0.826718 -0.014270
0.838639 -0.013989
0.850213 -0.013648
0.861429 -0.013247
0.872275 -0.012788
0.882738 -0.012274
0.892809 -0.011708
0.902477 -0.011094
0.911733 -0.010438
0.920567 -0.009745
0.928969 -0.009023
0.936933 -0.008279
0.944450 -0.007521
0.951513 -0.006757
0.958116 -0.005995
0.964252 -0.005246
0.969916 -0.004517
0.975103 -0.003817
0.979809 -0.003154
0.984029 -0.002538
0.987761 -0.001974
0.991001 -0.001470
0.993746 -0.001033
0.995995 -0.000667
0.997746 -0.000378
0.998998 -0.000169
0.999749 -0.000042
1.000000 -0.000000
