gen6_rank2
1.000000 0.000000
0.999754 0.000085
0.999015 0.000340
0.997785 0.000764
0.996064 0.001356
0.993855 0.002117
0.991159 0.003044
0.987980 0.004136
0.984321 0.005391
0.980184 0.006808
0.975576 0.008383
0.970498 0.010113
0.964957 0.011995
0.958958 0.014025
0.952506 0.016199
0.945606 0.018511
0.938265 0.020955
0.930489 0.023525
0.922284 0.026215
0.913657 0.029016
0.904616 0.031921
0.895167 0.034919
0.885319 0.038003
0.875079 0.041160
0.864454 0.044381
0.853455 0.047653
0.842090 0.050964
0.830367 0.054302
0.818297 0.057653
0.805890 0.061004
0.793157 0.064341
0.780107 0.067650
0.766754 0.070916
0.753110 0.074125
0.739186 0.077263
0.724996 0.080316
0.710554 0.083269
0.695875 0.086110
0.680973 0.088826
0.665864 0.091404
0.650563 0.093832
0.635087 0.096100
0.619454 0.098198
0.603680 0.100117
0.587783 0.101849
0.571780 0.103387
0.555692 0.104727
0.539534 0.105863
0.523327 0.106792
0.507090 0.107514
0.490840 0.108026
0.474596 0.108331
0.458377 0.108429
0.442202 0.108324
0.426089 0.108020
0.410056 0.107522
0.394121 0.106836
0.378301 0.105970
0.362614 0.104931
0.347077 0.103728
0.331707 0.102369
0.316518 0.100864
0.301529 0.099223
0.286753 0.097456
0.272206 0.095572
0.257902 0.093582
0.243857 0.091497
0.230084 0.089324
0.216597 0.087074
0.203409 0.084756
0.190534 0.082377
0.177983 0.079946
0.165769 0.077469
0.153905 0.074953
0.142402 0.072403
0.131272 0.069825
0.120526 0.067221
0.110174 0.064595
0.100229 0.061949
0.090699 0.059285
0.081596 0.056604
0.072928 0.053906
0.064706 0.051189
0.056937 0.048454
0.049632 0.045697
0.042797 0.042917
0.036442 0.040112
0.030573 0.037278
0.025196 0.034413
0.020319 0.031513
0.015948 0.028575
0.012087 0.025596
0.008741 0.022573
0.005914 0.019504
0.003610 0.016385
0.001831 0.013216
0.000580 0.009993
-0.000143 0.006717
-0.000336 0.003386
0.000000 0.000000
0.000840 -0.003297
0.002156 -0.006363
0.003949 -0.009197
0.006214 -0.011803
0.008951 -0.014183
0.012157 -0.016340
0.015829 -0.018279
0.019965 -0.020007
0.024559 -0.021529
0.029609 -0.022852
0.035111 -0.023984
0.041060 -0.024933
0.047450 -0.025709
0.054276 -0.026319
0.061533 -0.026774
0.069213 -0.027082
0.077311 -0.027254
0.085818 -0.027298
0.094728 -0.027225
0.104030 -0.027043
0.113718 -0.026762
0.123781 -0.026390
0.134210 -0.025936
0.144994 -0.025407
0.156123 -0.024811
0.167586 -0.024155
0.179370 -0.023445
0.191465 -0.022687
0.203857 -0.021886
0.216534 -0.021047
0.229483 -0.020174
0.242690 -0.019271
0.256143 -0.018341
0.269826 -0.017386
0.283728 -0.016409
0.297832 -0.015412
0.312126 -0.014396
0.326595 -0.013364
0.341225 -0.012316
0.356002 -0.011253
0.370912 -0.010177
0.385940 -0.009090
0.401072 -0.007991
0.416296 -0.006884
0.431596 -0.005769
0.446960 -0.004648
0.462373 -0.003524
0.477822 -0.002399
0.493295 -0.001276
0.508776 -0.000158
0.524254 0.000951
0.539716 0.002047
0.555147 0.003126
0.570534 0.004184
0.585866 0.005215
0.601127 0.006215
0.616305 0.007178
0.631386 0.008099
0.646358 0.008973
0.661204 0.009794
0.675913 0.010557
0.690470 0.011257
0.704861 0.011889
0.719071 0.012450
0.733085 0.012934
0.746890 0.013339
0.760471 0.013662
0.773813 0.013900
0.786900 0.014053
0.799720 0.014119
0.812255 0.014099
0.824494 0.013993
0.836420 0.013804
0.848020 0.013534
0.859280 0.013187
0.870186 0.012767
0.880726 0.012278
0.890886 0.011728
0.900654 0.011123
0.910019 0.010469
0.918970 0.009775
0.927495 0.009048
0.935585 0.008298
0.943230 0.007534
0.950421 0.006763
0.957150 0.005997
0.963411 0.005242
0.969194 0.004510
0.974496 0.003808
0.979309 0.003144
0.983628 0.002528
0.987450 0.001965
0.990770 0.001462
0.993584 0.001027
0.995891 0.000663
0.997687 0.000376
0.998972 0.000168
0.999743 0.000042
1.000000 0.000000
